1.000000000000000000e+00,1.150000000000000000e+02,3.812720917147000250e+02,8.705636079120000659e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.160000000000000000e+02,3.663505785789000129e+02,1.075302592106999953e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.170000000000000000e+02,3.497749508996000145e+02,1.287105211443999906e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.180000000000000000e+02,3.339919285510000009e+02,1.543927086943000120e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.190000000000000000e+02,3.197694339152999987e+02,1.741817815738000093e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+02,3.097529242566999983e+02,2.057815514113999882e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.210000000000000000e+02,3.019498114992999831e+02,2.351832617251000102e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.210000000000000000e+02,4.241557567895999910e+02,1.603893172479000100e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.210000000000000000e+02,4.407396753313000204e+02,1.740912157674999889e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.220000000000000000e+02,2.969016766019000215e+02,2.691657783460000246e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.220000000000000000e+02,4.234440532684000118e+02,1.731674963321000007e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.220000000000000000e+02,4.400847500647000174e+02,1.864209136064999939e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.230000000000000000e+02,2.941129826403999914e+02,3.057725979891999941e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.230000000000000000e+02,4.227930008956000165e+02,1.877108424790999948e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.230000000000000000e+02,4.393917704315999799e+02,2.034852817384000048e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.240000000000000000e+02,2.912948904860999733e+02,3.414813163640999960e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.240000000000000000e+02,4.214330239849999771e+02,2.053189161125000055e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.240000000000000000e+02,4.381910275366000178e+02,2.177954400127999861e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.250000000000000000e+02,2.891121666460999791e+02,3.742749156210999786e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.250000000000000000e+02,4.215557835705000116e+02,2.253941962208999996e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.250000000000000000e+02,4.375285151386000280e+02,2.342556722902999979e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.260000000000000000e+02,2.875964272313000265e+02,4.124928433078999888e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.260000000000000000e+02,4.221310590850000040e+02,2.389291965385999958e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.260000000000000000e+02,4.368070300327000268e+02,2.465491260583999917e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.270000000000000000e+02,2.851783051885000191e+02,4.558246868900999971e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.270000000000000000e+02,4.215720938325999896e+02,2.562013090164999767e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.270000000000000000e+02,4.343158761311000262e+02,2.631954968009000027e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.815180671480999877e+02,4.957459380679999867e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.280000000000000000e+02,4.190011079871999868e+02,2.734013475378999942e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.280000000000000000e+02,4.336295292093000171e+02,2.750737784863000002e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.290000000000000000e+02,2.798174103753000281e+02,5.319825080575000129e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.290000000000000000e+02,4.155205982867000216e+02,2.844111659823000196e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.290000000000000000e+02,4.320138868673000161e+02,2.928871622702000082e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+02,2.793742090361999999e+02,5.733985464411000521e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.300000000000000000e+02,4.147908151134000150e+02,3.009520369557999970e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.300000000000000000e+02,4.314670630882000069e+02,3.092877916104000064e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.310000000000000000e+02,2.792026847373999772e+02,6.176310974735999935e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.310000000000000000e+02,4.140144109967000077e+02,3.153287441474000161e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.310000000000000000e+02,4.311095504048000180e+02,3.226382537216999822e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.320000000000000000e+02,2.785910307290000105e+02,6.594576115574000141e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.320000000000000000e+02,4.132310707948000186e+02,3.288519581073999802e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.320000000000000000e+02,4.300369836812000131e+02,3.337203702351999937e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.330000000000000000e+02,2.779528201277000221e+02,7.046056072416999996e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.330000000000000000e+02,4.126637068503999899e+02,3.421251007581000181e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.330000000000000000e+02,4.286891494414999784e+02,3.488880669741000133e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.340000000000000000e+02,2.788744498912000154e+02,7.484913748338999540e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.340000000000000000e+02,4.121878935281999929e+02,3.575086674936000009e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.340000000000000000e+02,4.290069588220000014e+02,3.721241379851999795e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.350000000000000000e+02,2.806159132591999992e+02,7.950376405460000342e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.350000000000000000e+02,4.117826180603000239e+02,3.743068057587000226e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.350000000000000000e+02,4.293992616803000146e+02,3.878255689006999773e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.360000000000000000e+02,2.819086509957999738e+02,8.374548015735999797e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.360000000000000000e+02,4.111906094212000085e+02,3.923678556590999733e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.360000000000000000e+02,4.273709907471999827e+02,4.031418277381000053e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.370000000000000000e+02,2.830501811926999949e+02,8.788791484905999596e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.370000000000000000e+02,4.134155013248000046e+02,4.083251907700000061e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.370000000000000000e+02,4.278976147047000040e+02,4.198413042976999918e+02,1.000000000000000000e+00
1.000000000000000000e+00,1.380000000000000000e+02,2.849257489577000229e+02,9.240720903077000230e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.380000000000000000e+02,4.143839982247999956e+02,4.240996834750000062e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.380000000000000000e+02,4.281944277604999911e+02,4.310458712751000121e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.380000000000000000e+02,3.309537824212999908e+02,1.279946020321400056e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.390000000000000000e+02,2.861438992561999726e+02,9.659049813335999488e+02,2.000000000000000000e+00
2.000000000000000000e+00,1.390000000000000000e+02,4.142741215355999884e+02,4.318780422516999806e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.390000000000000000e+02,4.283986916137999970e+02,4.439900882856999829e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.390000000000000000e+02,3.304050774029000195e+02,1.254568458544199984e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.400000000000000000e+02,2.849979276485000241e+02,1.005024938390600028e+03,2.000000000000000000e+00
2.000000000000000000e+00,1.400000000000000000e+02,4.143391429184999879e+02,4.497122507362000192e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.400000000000000000e+02,4.293140142721999837e+02,4.577526263943000231e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.400000000000000000e+02,3.285044635483000093e+02,1.237987388783999904e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.410000000000000000e+02,2.849351861042999872e+02,1.048788143489600088e+03,2.000000000000000000e+00
2.000000000000000000e+00,1.410000000000000000e+02,4.136483612758000277e+02,4.634583625605999941e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.410000000000000000e+02,4.284892459551999764e+02,4.779787316960000112e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.410000000000000000e+02,3.232455117243000018e+02,1.213358338559799904e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.420000000000000000e+02,2.833622285230999864e+02,1.090421168373200089e+03,2.000000000000000000e+00
2.000000000000000000e+00,1.420000000000000000e+02,4.125291059342000040e+02,4.776382529320999879e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.420000000000000000e+02,4.274393685636999862e+02,4.888423123906999876e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.420000000000000000e+02,3.201418867112000157e+02,1.197631286092999972e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.430000000000000000e+02,2.803572357561999979e+02,1.130006402522599956e+03,2.000000000000000000e+00
2.000000000000000000e+00,1.430000000000000000e+02,4.126611130420000109e+02,4.971099457877999725e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.430000000000000000e+02,4.273914637469999889e+02,5.060765892570000233e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.430000000000000000e+02,3.193055582422999805e+02,1.176937022645400020e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.440000000000000000e+02,2.758077822032000199e+02,1.167624060092100081e+03,2.000000000000000000e+00
2.000000000000000000e+00,1.440000000000000000e+02,4.120499289173999955e+02,5.124942009630999564e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.440000000000000000e+02,4.270534076152000011e+02,5.219168392855000320e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.440000000000000000e+02,3.197049799682000071e+02,1.161843388554500052e+03,1.000000000000000000e+00
2.000000000000000000e+00,1.450000000000000000e+02,4.110157799963000116e+02,5.265707797503999927e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.450000000000000000e+02,4.255367128711999953e+02,5.368587574755000560e+02,1.000000000000000000e+00
1.520000000000000000e+02,1.450000000000000000e+02,3.229470027474000062e+02,1.141759834916100090e+03,1.000000000000000000e+00
2.000000000000000000e+00,1.460000000000000000e+02,4.104342570672000079e+02,5.413337262607999492e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.460000000000000000e+02,4.233377518395000152e+02,5.492682267221999837e+02,1.000000000000000000e+00
