115,1,381.2720917147,87.0563607912,2
116,1,366.3505785789,107.5302592107,2
117,1,349.7749508996,128.7105211444,2
118,1,333.9919285510,154.3927086943,2
119,1,319.7694339153,174.1817815738,2
120,1,309.7529242567,205.7815514114,2
121,1,301.9498114993,235.1832617251,2
121,2,424.1557567896,160.3893172479,1
121,3,440.7396753313,174.0912157675,1
122,1,296.9016766019,269.1657783460,2
122,2,423.4440532684,173.1674963321,1
122,3,440.0847500647,186.4209136065,1
123,1,294.1129826404,305.7725979892,2
123,2,422.7930008956,187.7108424791,1
123,3,439.3917704316,203.4852817384,1
124,1,291.2948904861,341.4813163641,2
124,2,421.4330239850,205.3189161125,1
124,3,438.1910275366,217.7954400128,1
125,1,289.1121666461,374.2749156211,2
125,2,421.5557835705,225.3941962209,1
125,3,437.5285151386,234.2556722903,1
126,1,287.5964272313,412.4928433079,2
126,2,422.1310590850,238.9291965386,1
126,3,436.8070300327,246.5491260584,1
127,1,285.1783051885,455.8246868901,2
127,2,421.5720938326,256.2013090165,1
127,3,434.3158761311,263.1954968009,1
128,1,281.5180671481,495.7459380680,2
128,2,419.0011079872,273.4013475379,1
128,3,433.6295292093,275.0737784863,1
129,1,279.8174103753,531.9825080575,2
129,2,415.5205982867,284.4111659823,1
129,3,432.0138868673,292.8871622702,1
130,1,279.3742090362,573.3985464411,2
130,2,414.7908151134,300.9520369558,1
130,3,431.4670630882,309.2877916104,1
131,1,279.2026847374,617.6310974736,2
131,2,414.0144109967,315.3287441474,1
131,3,431.1095504048,322.6382537217,1
132,1,278.5910307290,659.4576115574,2
132,2,413.2310707948,328.8519581074,1
132,3,430.0369836812,333.7203702352,1
133,1,277.9528201277,704.6056072417,2
133,2,412.6637068504,342.1251007581,1
133,3,428.6891494415,348.8880669741,1
134,1,278.8744498912,748.4913748339,2
134,2,412.1878935282,357.5086674936,1
134,3,429.0069588220,372.1241379852,1
135,1,280.6159132592,795.0376405460,2
135,2,411.7826180603,374.3068057587,1
135,3,429.3992616803,387.8255689007,1
136,1,281.9086509958,837.4548015736,2
136,2,411.1906094212,392.3678556591,1
136,3,427.3709907472,403.1418277381,1
137,1,283.0501811927,878.8791484906,2
137,2,413.4155013248,408.3251907700,1
137,3,427.8976147047,419.8413042977,1
138,1,284.9257489577,924.0720903077,2
138,2,414.3839982248,424.0996834750,1
138,3,428.1944277605,431.0458712751,1
138,152,330.9537824213,1279.9460203214,1
