5,1,427.6442700361,174.4538228775,1
5,2,426.7820825968,171.1684484483,1
6,1,426.7477010687,180.8391431207,1
6,2,426.0372264688,178.3932196423,1
7,1,425.6279942684,193.7437389121,1
7,2,425.3267968642,192.0157923452,1
8,1,425.3757866941,204.5053057839,1
8,2,424.8622138355,204.5400738228,1
9,1,426.1418079928,214.8267015377,1
9,2,425.3804075848,215.0578965497,1
10,1,426.5101907837,224.7256784479,1
10,2,425.2742112538,226.1341550220,1
11,1,426.6510486785,235.7220218369,1
11,2,425.7932972248,236.7847962812,1
12,1,426.4719176382,248.9443040100,1
12,2,425.9924942322,249.8221539698,1
13,1,426.4289201683,262.3250011113,1
13,2,426.3257990234,263.1752425600,1
14,1,426.1586003370,276.2377518409,1
14,2,426.1839970576,277.2433330815,1
15,1,425.6234739504,288.9639043700,1
15,2,425.5015423282,288.9802176360,1
15,3,405.7716107637,135.2751089039,1
16,1,425.5889695835,301.7577407467,1
16,2,424.8076465609,299.7553058035,1
16,3,399.9074391431,142.3796407398,1
17,1,425.0464738052,313.3494831914,1
17,2,423.6366989355,310.2739070384,1
17,3,387.9228940153,159.0443560797,1
18,1,424.2864661769,325.2999612755,1
18,2,422.7653916384,322.2483966987,1
18,3,381.0135872804,178.5887730590,1
19,1,422.5930600244,337.2639303415,1
19,2,421.1908270435,333.9636277462,1
19,3,374.0086776926,197.7690256677,1
20,1,421.6006065891,352.0033897439,1
20,2,420.2919975036,347.5877649248,1
20,3,370.7047809942,216.4404592757,1
21,1,420.7153186402,365.5578737647,1
21,2,419.2877734553,360.8613299407,1
21,3,365.3724051486,233.1199854760,1
22,1,420.3037364343,378.7606732400,1
22,2,418.9399219830,375.8227352242,1
22,3,363.4213634547,252.2442109642,1
23,1,419.7858154810,391.7892139128,1
23,2,418.6592223601,388.8069175685,1
23,3,358.9913058461,271.7004176851,1
24,1,419.5160496213,404.9877448659,1
24,2,418.3985937912,402.0549242777,1
24,3,356.3686572057,292.6367536174,1
25,1,419.2498457171,417.9318132788,1
25,2,417.9619919734,413.0222613859,1
25,3,352.2459189400,311.1379203084,1
26,1,418.4133786313,430.1692643404,1
26,2,416.9132125205,425.4552151202,1
26,3,351.0546103859,330.9165745451,1
27,1,417.8101952090,442.1557105453,1
27,2,415.9880233380,437.5518063780,1
27,3,349.1632761203,346.6792206259,1
27,4,304.2960941190,1283.6500489035,1
27,5,312.8192051911,1286.5024755332,1
28,1,417.0281037643,454.8677321473,1
28,2,415.2383447018,450.8775706857,1
28,3,350.5778581233,365.6870794986,1
28,4,304.4689790291,1277.8984456805,1
28,5,313.5577342808,1280.2832096371,1
29,1,416.8071052722,467.4529113427,1
29,2,415.1670962344,464.2500418725,1
29,3,350.6276356115,381.6911423958,1
29,4,303.4845431549,1265.2730426042,1
29,5,314.7117679601,1265.8385737154,1
30,1,416.3745570410,479.8489549547,1
30,2,415.0981582087,477.4135026809,1
30,3,354.0341280070,401.5288811742,1
30,4,304.2044201389,1252.9329958490,1
30,5,316.0156552880,1251.1736985284,1
31,1,416.1869850252,492.6929688287,1
31,2,414.9236174960,490.3553995758,1
31,3,355.5355748001,420.3367491486,1
31,4,305.1106339389,1239.7336743326,1
31,5,316.5075538777,1234.5717877579,1
32,1,416.0863306256,504.6922507179,1
32,2,414.8343261492,502.4198169061,1
32,3,359.5306566101,440.2054339168,1
32,4,305.1673322955,1224.7725965774,1
32,5,318.0025727065,1218.8802639808,1
33,1,415.9004147181,516.9957475985,1
33,2,414.6599130339,514.7881498264,1
33,3,359.7635001205,459.9689119751,1
33,4,304.3938909594,1206.7894277349,1
33,5,318.3751553005,1201.5025301842,1
34,1,416.3377215981,528.9224885969,1
34,2,415.1092002120,526.7772532697,1
34,3,360.3016040163,480.5380909454,1
34,4,305.2422809526,1189.3802910472,1
34,5,320.1803237715,1185.2403430898,1
35,1,416.7890732011,541.2322735891,1
35,2,415.7595945439,538.6008068125,1
35,3,358.3187908135,499.4831774036,1
35,4,306.3897366282,1172.5988608789,1
35,5,320.2047849673,1169.1732589127,1
36,1,417.9718558608,553.9114271460,1
36,2,416.8426882175,551.1016906604,1
36,3,357.0876649848,517.5650861887,1
36,4,308.4575472051,1159.0345352102,1
36,5,320.9876378747,1154.9577717693,1
37,1,418.6526696501,567.1233085367,1
37,2,417.5411129431,564.5183157116,1
37,3,355.3751383830,535.2163845906,1
37,4,306.7222938444,1143.4498257178,1
37,5,322.1667884489,1141.9027570919,1
38,1,419.5285100130,580.2693259684,1
38,2,418.3541453469,578.4212535418,1
38,3,356.1915871257,555.5668963238,1
38,4,308.6898318362,1127.8326130625,1
38,5,325.2579545814,1124.4059251547,1
39,1,420.0853946429,593.0720677532,1
39,2,419.0355760193,591.6161584201,1
39,3,355.5253096687,574.5885349199,1
39,4,311.1949926397,1107.9892206813,1
39,5,327.4931606350,1107.2944306158,1
40,1,420.4427327065,605.8704015502,1
40,2,419.6883543229,604.1270205754,1
40,3,356.8059398524,593.7784377182,1
40,4,315.5182121575,1088.3674327683,1
40,5,328.5592656780,1090.6700796554,1
41,1,420.3074270985,618.5165770020,1
41,2,419.9308187813,616.2296546558,1
41,3,355.1369945814,611.2806709129,1
41,4,318.5078563359,1069.6885807689,1
41,5,329.8542719768,1079.6069970725,1
42,1,419.4251033129,631.6113389746,1
42,2,419.3658224946,630.0169383774,1
42,3,355.7198216937,630.6028315815,1
42,4,320.7388169390,1054.7889408414,1
42,5,331.8026729522,1066.9615489680,1
43,1,419.0372234561,644.3873628232,1
43,2,418.8228348747,643.7910838466,1
43,3,353.8989071285,646.9021869802,1
43,4,323.5898553668,1042.7337382085,1
43,5,333.5132571651,1051.9486928236,1
44,1,418.1948348038,657.2407194224,1
44,2,417.4502217263,657.6092531162,1
44,3,355.2447839758,666.4396942843,1
44,4,325.3076505533,1027.5741643497,1
44,5,333.4909546592,1035.7399003514,1
45,1,417.4150485559,670.9919021075,1
45,2,416.6019027095,671.7707097413,1
45,3,355.7102185628,685.2259773925,1
45,4,326.6188443125,1011.8909954212,1
45,5,333.6377761673,1019.6362709822,1
46,1,415.9862662127,684.0717888258,1
46,2,415.3116612789,685.6970569809,1
46,3,359.4100760087,704.4332608393,1
46,4,327.1240858298,992.6445914988,1
